ISIN,Description,Ccy,Price,Issuer,Industry Sector,Maturity,Coupon,Rating,PD 1YR,Outstanding Amount,Callable,Next Call Date,Seniority,Coupon Frequency,Coupon Type,First Coupon Date,Penultimate Coupon Date,Issue date,Bid Price,Ask Price,Años a maturity,Bid-Ask Spread,Precio_modelo_limpio,Cupon_corrido,Precio_modelo_sucio,Diferencia,Spread_implicito_bps,YTM,Modified_Duration,Convexity
DE000A30V5C3,DB 5 ⅜ 01/11/29,EUR,105.685,DEUTSCHE BANK AG,Financial,2029-01-11,5.375,BBB+,0.000192593,550000000,Y,2028-01-11,Sr Non Preferred,1,VARIABLE,11/01/2024,18/10/2028,11/01/2023,105.595,105.774,2.2778918548939084,0.17900000000000205,107.49850889705483,3.872945205479452,111.37145410253429,1.813508897054831,76.87849320565984,0.022982198501690622,1.9159329573841113,5.580413426675868
FR001400F0H3,DECFP 5 01/11/29,EUR,106.11,JCDECAUX SE,Communications,2029-01-11,5.0,BBB-,0.000533272,600000000,Y,2028-10-11,Sr Unsecured,1,FIXED,11/01/2024,11/01/2028,11/01/2023,105.97,106.251,3.028062970568104,0.2810000000000059,108.6288872021944,4.863013698630137,113.49190090082455,2.5188872021944064,81.1237469845569,0.028768716551975233,3.6745208191040395,17.515997707947815
FR001400F1U4,ACAFP 4 ¼ 07/11/29,EUR,103.823,CREDIT AGRICOLE SA,Financial,2029-07-11,4.25,A-,0.000125365,1000000000,Y,2028-07-11,Sr Non Preferred,1,VARIABLE,11/07/2023,11/04/2029,11/01/2023,103.724,103.923,2.7761806981519506,0.19899999999999807,105.96907699814851,0.9547945205479452,106.92387151869646,2.1460769981485157,76.21034144397115,0.021142849230854337,0.9792949152542374,1.9180370620856084
XS2569069375,LLOYDS 4 ½ 01/11/29,EUR,104.162,LLOYDS BANKING GROUP PLC,Financial,2029-01-11,4.5,A-,0.000125759,750000000,Y,2028-01-11,Sr Unsecured,1,VARIABLE,11/01/2024,11/01/2028,11/01/2023,104.075,104.249,2.2778918548939084,0.17399999999999238,105.56793503967276,3.242465753424658,108.81040079309741,1.4059350396727552,60.31373689187467,0.028756111812721974,4.557090397111916,25.99718861410408
XS2572496623,SWEDA 4 ¼ 07/11/28,EUR,104.638,SWEDBANK AB,Financial,2028-07-11,4.25,A,3.10849e-05,750000000,N,,Sr Non Preferred,1,FIXED,11/07/2023,11/07/2027,11/01/2023,104.526,104.749,2.7761806981519506,0.22299999999999898,105.96907699814851,0.9547945205479452,106.92387151869646,1.3310769981485038,47.08150230862381,0.022664212132252632,1.9197425524464178,5.596454829269876
XS2574873183,EOANGR 3 ⅞ 01/12/35,EUR,103.317,E.ON SE,Utilities,2035-01-12,3.875,BBB+,0.00010082,1000000000,Y,2034-10-12,Sr Unsecured,1,FIXED,12/01/2024,12/01/2034,12/01/2023,103.05,103.583,9.02943189596167,0.5330000000000013,110.71589646931325,3.7582191780821916,114.47411564739544,7.398896469313257,88.32956823717966,0.023031785283334584,1.9179680004916486,5.588192481817198
XS2574873266,EOANGR 3 ½ 01/12/28,EUR,102.265,E.ON SE,Utilities,2028-01-12,3.5,BBB+,0.00010082,800000000,Y,2027-10-12,Sr Unsecured,1,FIXED,12/01/2024,12/01/2027,12/01/2023,102.171,102.358,2.028747433264887,0.1869999999999976,103.06025205827315,3.394520547945206,106.45477260621836,0.7952520582731495,38.813839232074365,0.027570758011013188,2.8137558701904024,10.816440756436943
FR001400DCZ6,BNP 4 ⅜ 01/13/29,EUR,103.7122,BNP PARIBAS,Financial,2029-01-13,4.375,A-,0.000632394,1000000000,Y,2028-01-13,Sr Non Preferred,1,VARIABLE,13/01/2024,13/10/2028,13/01/2023,103.609,103.816,2.2833675564681726,0.20700000000000784,105.30331184868692,3.1284246575342465,108.43173650622117,1.5911118486869213,68.29015260454082,0.037331858292943214,7.4113064504703035,67.55167900083829
FR001400F075,BPCEGP 4 ⅜ 07/13/28,EUR,104.4953,BPCE SA,Financial,2028-07-13,4.375,BBB+,1.82924e-05,1000000000,N,,Sr Non Preferred,1,FIXED,13/07/2023,13/07/2027,13/01/2023,104.389,104.602,2.7816563997262147,0.21300000000000807,106.31453344859789,0.958904109589041,107.27343755818693,1.8192334485978847,64.23010255821778,0.007101324716355279,0.9929487485101308,1.9718944343356697
FR001400F083,BPCEGP 4 ½ 01/13/33,EUR,105.8367,BPCE SA,Financial,2033-01-13,4.5,BBB+,1.82924e-05,1250000000,N,,Sr Non Preferred,1,FIXED,13/01/2024,13/01/2032,13/01/2023,105.612,106.061,7.285420944558521,0.4490000000000123,113.703435347953,3.217808219178082,116.92124356713109,7.866735347953011,111.65397151554673,0.03240700134195403,4.528535356728874,25.718649628166208
FR001400F323,BFCM 5 ⅛ 01/13/33,EUR,108.134,BANQUE FED CRED MUTUEL,Financial,2033-01-13,5.125,BBB+,1.08678e-05,1250000000,N,,Subordinated,1,FIXED,13/01/2024,13/01/2032,13/01/2023,107.885,108.383,7.285420944558521,0.49799999999999045,117.85508441749683,3.66472602739726,121.51981044489409,9.721084417496826,135.95801014595912,0.02622223347454899,3.694009504337872,17.6699776163823
FR001400F703,SUFP 3 ⅛ 10/13/29,EUR,101.548,SCHNEIDER ELECTRIC SE,Industrial,2029-10-13,3.125,NR,4.03484e-05,600000000,Y,2029-07-13,Sr Unsecured,1,FIXED,13/10/2023,13/10/2028,13/01/2023,101.43,101.666,3.780971937029432,0.23599999999999,103.444074803628,0.684931506849315,104.12900631047731,1.8960748036279966,50.94265927497156,0.02324784743204209,1.9108095965973646,5.5594328675680815
FR001400F711,SUFP 3 ⅜ 04/13/34,EUR,100.744,SCHNEIDER ELECTRIC SE,Industrial,2034-04-13,3.375,NR,4.03484e-05,600000000,Y,2034-01-13,Sr Unsecured,1,FIXED,13/04/2023,13/04/2033,13/01/2023,100.507,100.982,8.284736481861739,0.4749999999999943,106.50473078731537,2.4133561643835613,108.91808695169892,5.760730787315367,75.31227622075853,0.032179874677024024,6.1198785406656935,45.767155474141006
XS2572989817,TOYOTA 3 ½ 01/13/28,EUR,102.0692,TOYOTA MOTOR FINANCE BV,"Consumer, Cyclical",2028-01-13,3.5,A+,0.023525151,550000000,N,,Sr Unsecured,1,FIXED,13/01/2024,13/01/2027,13/01/2023,101.984,102.154,2.2833675564681726,0.1700000000000017,103.36822436843168,2.5027397260273974,105.87096409445908,1.299024368431688,56.46412788347806,0.02701389617227726,2.7859199196415174,10.675853615057687
XS2573712044,BBVASM 4 ⅝ 01/13/31,EUR,106.675,BANCO BILBAO VIZCAYA ARG,Financial,2031-01-13,4.625,A-,9.10572e-05,1000000000,Y,2030-01-13,Sr Non Preferred,1,VARIABLE,13/01/2024,13/10/2030,13/01/2023,106.533,106.818,4.284736481861739,0.2849999999999966,109.73890920683655,3.307191780821918,113.04610098765848,3.0639092068365557,70.73332837190517,0.019709492835134654,0.9806714628297363,1.9234330360172298
XS2576255249,NWG 4 ¼ 01/13/28,EUR,103.773,NATWEST MARKETS PLC,Financial,2028-01-13,4.25,A+,0.000321787,750000000,N,,Sr Unsecured,1,FIXED,13/01/2024,13/01/2027,13/01/2023,103.698,103.848,2.2833675564681726,0.15000000000000568,105.02687078007904,3.039041095890411,108.06591187596945,1.2538707800790405,53.83538774814685,0.03252364043453748,6.064659812996509,45.19136009886223
AT0000A32562,ERSTBK 4 01/16/31,EUR,104.1871,ERSTE GROUP BANK AG,Financial,2031-01-16,4.0,A,0.000194493,750000000,Y,2030-01-16,Sr Preferred,1,VARIABLE,16/01/2024,23/10/2030,16/01/2023,104.051,104.323,4.292950034223135,0.27199999999999136,107.2142405217884,2.8273972602739725,110.04163778206237,3.0271405217883967,70.83795030982812,0.01961379526448752,0.980763505402161,1.9237941070574698
XS2575555938,ABBNVX 3 ¼ 01/16/27,EUR,101.1122,ABB FINANCE BV,Industrial,2027-01-16,3.25,A,7.69064e-07,500000000,Y,2026-12-16,Sr Unsecured,1,FIXED,16/01/2024,16/01/2026,16/01/2023,101.045,101.179,1.2073921971252566,0.13400000000000034,101.56775106786036,2.5732876712328765,104.14103873909323,0.4555510678603554,37.244322567426146,0.0264951299693038,2.8261101650256326,10.887913938752588
XS2575556589,ABBNVX 3 ⅜ 01/16/31,EUR,102.2952,ABB FINANCE BV,Industrial,2031-01-16,3.375,A,7.69064e-07,750000000,Y,2030-10-16,Sr Unsecured,1,FIXED,16/01/2024,16/01/2030,16/01/2023,102.097,102.493,5.040383299110198,0.3960000000000008,105.18819193967713,3.2363013698630136,108.42449330954014,2.892991939677131,58.987346429789305,0.018360850292142444,0.9819701923076922,1.9285309171616118
XS2575952697,SANTAN 3 ⅞ 01/16/28,EUR,103.111,BANCO SANTANDER SA,Financial,2028-01-16,3.875,A+,0.000140759,1250000000,N,,Sr Preferred,1,FIXED,16/01/2024,16/01/2027,16/01/2023,103.034,103.188,2.291581108829569,0.15399999999999636,104.21044116852644,2.739041095890411,106.94948226441686,1.0994411685264396,47.28400827085079,0.030004631469852907,3.6582143541610557,17.397307037153478
XS2575971994,ABNANV 4 01/16/28,EUR,103.2799,ABN AMRO BANK NV,Financial,2028-01-16,4.0,BBB+,7.92244e-05,1000000000,N,,Sr Non Preferred,1,FIXED,16/01/2024,16/01/2027,16/01/2023,103.208,103.352,2.291581108829569,0.14400000000000546,104.48784945031821,2.8273972602739725,107.31524671059218,1.2079494503182104,51.87356237445239,0.02542013411442663,1.9112885176124395,5.553561726077078
XS2575973776,NGGLN 3 ⅞ 01/16/29,EUR,103.177,NATIONAL GRID PLC,Utilities,2029-01-16,3.875,BBB,4.6004e-05,750000000,Y,2028-10-16,Sr Unsecured,1,FIXED,16/01/2024,16/01/2028,16/01/2023,103.06,103.294,3.0417522245037647,0.23399999999999466,105.36916685507556,3.715753424657534,109.0849202797331,2.1921668550755555,71.69206440333292,0.017324835821474704,0.9829702026221693,1.9324608384861375
XS2576067081,NGGLN 4.275 01/16/35,EUR,104.078,NATIONAL GRID PLC,Utilities,2035-01-16,4.275,BBB,4.6004e-05,1000000000,Y,2034-10-16,Sr Unsecured,1,FIXED,16/01/2024,16/01/2034,16/01/2023,103.845,104.312,9.040383299110198,0.46699999999999875,113.94945729337056,4.0993150684931505,118.04877236186371,9.871457293370554,117.01659261595596,0.03294468102593104,6.168354536338968,46.24416505252327
XS2576362839,BKIR 4 ⅞ 07/16/28,EUR,104.1355,BANK OF IRELAND GROUP,Financial,2028-07-16,4.875,BBB+,0.000181306,750000000,Y,2027-07-16,Sr Unsecured,1,VARIABLE,16/07/2023,16/07/2027,16/01/2023,104.038,104.233,1.787816563997262,0.1950000000000074,105.11211013673022,1.0284246575342466,106.14053479426447,0.9766101367302298,53.01241128360278,0.02845125957757784,3.687335820491366,17.602319414364853
XS2574870759,MOTOPG 3 ½ 07/17/31,EUR,101.1794,MOTABILITY OPERATIONS GR,"Consumer, Non-cyclical",2031-07-17,3.5,A-,0.024813777,500000000,Y,2031-04-17,Sr Unsecured,1,FIXED,17/07/2023,17/07/2030,17/01/2023,100.976,101.383,5.541409993155373,0.4069999999999965,106.10493769990663,1.6013698630136988,107.70630756292033,4.925537699906627,92.35314015097562,0.0141963768872356,0.9860023391812867,1.944401225741938
XS2575952937,WSTP 3.799 01/17/30,EUR,104.414,WESTPAC BANKING CORP,Financial,2030-01-17,3.799,AA-,3.51898e-05,500000000,N,,Sr Unsecured,1,FIXED,17/01/2024,17/01/2029,17/01/2023,104.245,104.583,4.295687885010267,0.33799999999999386,106.40045992401275,2.674912328767123,109.07537225277987,1.986459924012749,46.452797474281766,0.031108704991132205,5.327663968137,35.079125719304926
XS2577053825,UCGIM 4.8 01/17/29,EUR,104.783,UNICREDIT SPA,Financial,2029-01-17,4.8,BBB+,0.000322889,1000000000,Y,2028-01-17,Sr Preferred,1,VARIABLE,17/01/2024,17/10/2028,17/01/2023,104.69,104.876,2.294318959616701,0.18600000000000705,106.26994687460856,3.3797260273972602,109.64967290200582,1.486946874608563,63.050925088623856,0.03169564281858155,4.532244461357425,25.75845340232676
BE6340849569,ELIATB 3 ⅝ 01/18/33,EUR,102.5151,ELIA TRANSMISSION BE,Utilities,2033-01-18,3.625,NR,0.008230541,500000000,Y,2032-10-18,Sr Unsecured,1,FIXED,18/01/2024,18/01/2032,18/01/2023,102.299,102.731,7.047227926078029,0.43199999999998795,107.77894277817943,3.456164383561643,111.23510716174107,5.2638427781794235,78.67424576219611,0.020767611542824704,1.9170129052778897,5.592596925768912
DE000CZ43ZN8,CMZB 5 ⅛ 01/18/30,EUR,106.895,COMMERZBANK AG,Financial,2030-01-18,5.125,BBB,0.000516517,750000000,Y,2029-01-18,Sr Non Preferred,1,VARIABLE,18/01/2024,18/10/2029,18/01/2023,106.784,107.007,3.299110198494182,0.22299999999999898,109.58246964466103,3.5945205479452054,113.17699019260624,2.6874696446610358,79.25961554271579,0.024024488030139513,1.918223783270321,5.585625056855877
FR001400F6E7,AYVFP 4 ¼ 01/18/27,EUR,102.235,AYVENS SA,"Consumer, Non-cyclical",2027-01-18,4.25,A-,0.001074606,750000000,N,,Sr Unsecured,1,FIXED,18/01/2024,18/01/2026,18/01/2023,102.161,102.309,1.297741273100616,0.14799999999999613,102.95107534111737,2.9808219178082194,105.93189725892559,0.7160753411173744,53.889313635100876,0.02733285468142836,1.902423436727369,5.512239790573115
FR001400F7K2,ACAFP 4 01/18/33,EUR,104.614,CREDIT AGRICOLE SA,Financial,2033-01-18,4.0,A+,0.000125365,1000000000,N,,Sr Preferred,1,FIXED,18/01/2024,18/01/2032,18/01/2023,104.454,104.775,7.299110198494182,0.32100000000001216,110.39293776783276,2.8054794520547945,113.19841721988756,5.778937767832758,82.60202808321588,0.03154038630767024,4.443533711869622,25.07555151442417
XS2531479462,BAWAG 4 ⅛ 01/18/27,EUR,102.122,BAWAG P.S.K.,Financial,2027-01-18,4.125,NR,4.92021e-06,500000000,N,,Sr Preferred,1,FIXED,18/01/2024,18/01/2026,18/01/2023,102.028,102.216,1.297741273100616,0.18799999999998818,102.79252148599899,2.893150684931507,105.6856721709305,0.6705214859989894,50.52426236479109,0.02351727459292024,1.9213610227757163,5.599708059145149
XS2576245281,SGOFP 3 ½ 01/18/29,EUR,102.422,CIE DE SAINT-GOBAIN SA,Industrial,2029-01-18,3.5,BBB+,0.000335785,650000000,Y,2028-10-18,Sr Unsecured,1,FIXED,18/01/2024,18/01/2028,18/01/2023,102.313,102.53,3.047227926078029,0.21699999999999875,104.27694345527352,3.3369863013698633,107.61392975664339,1.8549434552735278,60.89543411027721,0.035105022315261,3.599482489292631,16.965442881095065
XS2577054716,LFBANK 4 01/18/27,EUR,102.1249,LANSFORSAKRINGAR BANK,Financial,2027-01-18,4.0,A,1.48592e-05,500000000,N,,Sr Preferred,1,FIXED,18/01/2024,18/01/2026,18/01/2023,102.059,102.191,1.297741273100616,0.132000000000005,102.63396763088059,2.8054794520547945,105.43944708293539,0.5090676308805939,38.384997061510376,0.024044812628753204,1.9181850444894117,5.585400733431623
XS2577384691,HITTFP 4 ¼ 03/18/30,EUR,104.6446,ABERTIS FRANCE SAS,"Consumer, Non-cyclical",2030-03-18,4.25,BBB-,0.016819763,500000000,Y,2029-12-18,Sr Unsecured,1,FIXED,18/03/2024,18/03/2029,18/01/2023,104.496,104.794,4.213552361396304,0.2980000000000018,108.11474050335076,3.341780821917808,111.45652132526857,3.4701405033507626,82.37644718764403,0.022330099273747187,1.904805095411285,5.539213899897095
XS2577396430,PCIM 4 ¼ 01/18/28,EUR,103.29,PIRELLI & C SPA,"Consumer, Cyclical",2028-01-18,4.25,BBB-,8.92126e-05,600000000,Y,2027-12-18,Sr Unsecured,1,FIXED,18/01/2024,18/01/2027,18/01/2023,103.132,103.448,2.212183436002738,0.3159999999999883,104.89013831033164,3.341780821917808,108.23191913224944,1.60013831033163,71.04658733146542,0.023823044408535027,1.9175304819591683,5.583640048655223
XS2577572188,BAMIIM 4 ⅞ 01/18/27,EUR,103.089,BANCO BPM SPA,Financial,2027-01-18,4.875,BBB,0.000351415,750000000,N,,Sr Preferred,1,FIXED,18/01/2024,18/01/2026,18/01/2023,102.989,103.188,1.297741273100616,0.19899999999999807,103.74384461670932,3.419178082191781,107.1630226989011,0.654844616709326,48.90684744269445,0.034992409454711285,6.043925081732458,44.9154263291301
FR001400F8Z8,DGFP 3 ¼ 01/19/33,EUR,99.726,AUTOROUTES DU SUD DE LA,"Consumer, Non-cyclical",2033-01-19,3.25,A-,4.03887e-05,700000000,Y,2032-10-19,Sr Unsecured,1,FIXED,19/01/2024,19/01/2032,19/01/2023,99.497,99.954,7.049965776865161,0.45699999999999363,105.36158640018864,3.08972602739726,108.4513124275859,5.635586400188643,85.58870670293003,0.020883176499116415,1.8977631472497865,5.516757156478223
XS2575965327,MASSMU 3 ¾ 01/19/30,EUR,103.376,MASSMUTUAL GLOBAL FUNDIN,Financial,2030-01-19,3.75,AA,0.011546932,500000000,N,,Secured,1,FIXED,19/01/2024,19/01/2029,19/01/2023,103.233,103.519,4.301163586584531,0.28600000000000136,106.20677419290867,2.6198630136986303,108.8266372066073,2.830774192908663,66.47384760511466,0.029277797575688456,3.6782268757165246,17.534421689210916
XS2577533875,ICCREA 6 ⅞ 01/20/28,EUR,105.379,ICCREA BANCA SPA,Financial,2028-01-20,6.875,BBB,4.81285e-06,500000000,Y,2027-01-20,Sr Preferred,1,VARIABLE,20/01/2024,20/10/2027,20/01/2023,105.295,105.463,1.3032169746748803,0.16799999999999216,106.3067929589207,4.784246575342467,111.09103953426316,0.9277929589206906,67.50449188473878,0.04386934035692364,11.390442863290534,166.16851953309242
XS2577874782,HEIGR 3 ¾ 05/31/32,EUR,103.4496,HEIDELBERG MATERIALS AG,Industrial,2032-05-31,3.75,BBB,0.000254845,750000000,Y,2032-02-28,Sr Unsecured,1,FIXED,31/05/2023,31/05/2031,20/01/2023,103.236,103.663,6.409308692676249,0.4269999999999925,108.11017563202567,2.2089041095890414,110.31907974161471,4.660575632025669,75.4668331570615,0.018589253883371563,0.9817499999999999,1.9276661249999993
FR001400FAZ5,AKEFP 3 ½ 01/23/31,EUR,101.506,ARKEMA,Basic Materials,2031-01-23,3.5,BBB+,0.001210346,400000000,Y,2030-10-23,Sr Unsecured,1,FIXED,23/01/2024,23/01/2030,23/01/2023,101.33,101.681,5.059548254620124,0.3509999999999991,105.79157283950178,3.2890410958904113,109.0806139353922,4.285572839501782,87.3624305178279,0.026780309262384686,1.9016059214455823,5.511001033352555
XS2578472339,AIB 4 ⅝ 07/23/29,EUR,104.942,AIB GROUP PLC,Financial,2029-07-23,4.625,BBB+,0.000187645,750000000,Y,2028-07-23,Sr Unsecured,1,VARIABLE,23/07/2023,23/07/2028,23/01/2023,104.833,105.051,2.809034907597536,0.21800000000000352,107.04711811714282,0.886986301369863,107.93410441851267,2.1051181171428226,73.37818225817207,0.021179257806915455,0.97926,1.9179002951999997
XS2579319513,SRBANK 3 ¾ 11/23/27,EUR,102.601,SPAREBANK 1 SOR-NORGE,Financial,2027-11-23,3.75,NR,4.86528e-05,1000000000,N,,Sr Preferred,1,FIXED,23/11/2023,23/11/2026,23/01/2023,102.506,102.697,2.1437371663244353,0.1910000000000025,103.71891976677078,3.205479452054795,106.92439921882557,1.1179197667707825,51.507736863779215,0.03741028115683144,3.569623972354046,16.750385539617447
BE0002914951,KBCBB 4 ⅞ 04/25/33,EUR,104.114,KBC GROUP NV,Financial,2033-04-25,4.875,BBB,5.40632e-05,500000000,Y,2028-01-25,Subordinated,1,VARIABLE,25/04/2023,25/04/2032,24/01/2023,104.023,104.206,2.316221765913758,0.18300000000000693,106.49162197034676,3.3256849315068493,109.81730690185361,2.377621970346752,100.1643734584627,0.021350801272551186,0.9790955259975817,1.9172560980569624
XS2579897633,ATOSTR 4 ¾ 01/24/31,EUR,107.277,AUTOSTRADE PER L'ITALIA,"Consumer, Non-cyclical",2031-01-24,4.75,BBB-,0.009300628,750000000,Y,2030-10-24,Sr Unsecured,1,FIXED,24/01/2024,24/01/2030,24/01/2023,107.101,107.454,5.062286105407256,0.35299999999999443,111.72992273220706,4.450684931506849,116.18060766371391,4.452922732207057,87.61322001242445,0.02992132291606794,4.532133844849098,25.78548151748821
FR001400FB06,BPCEGP 3 ½ 01/25/28,EUR,102.218,BPCE SA,Financial,2028-01-25,3.5,A+,1.82924e-05,1250000000,N,,Sr Preferred,1,FIXED,25/01/2024,25/01/2027,25/01/2023,102.146,102.29,2.316221765913758,0.14400000000000546,103.40821217976602,2.3876712328767127,105.79588341264274,1.1902121797660214,50.977171804597376,0.034622404394598065,7.556412299471719,69.49811547717508
FR001400FB22,BPCEGP 5 ⅛ 01/25/35,EUR,105.9287,BPCE SA,Financial,2035-01-25,5.125,BBB,1.82924e-05,1500000000,Y,2030-01-25,Subordinated,1,VARIABLE,25/01/2024,25/01/2034,25/01/2023,105.76,106.097,4.317590691307323,0.3369999999999891,111.84022562355948,3.4962328767123285,115.3364585002718,5.91152562355947,135.62474295255967,0.04102901684589431,11.615095372321992,171.07258936607198
XS2579324869,NACN 3 ¾ 01/25/28,EUR,102.597,NATIONAL BANK OF CANADA,Financial,2028-01-25,3.75,A,3.47348e-06,500000000,N,,Sr Unsecured,1,FIXED,25/01/2024,25/01/2027,25/01/2023,102.511,102.684,2.316221765913758,0.17300000000000182,103.9688321416898,2.558219178082192,106.527051319772,1.3718321416898078,58.56873454641553,0.026737524116948793,2.810122950963407,10.803286624180739
BE0002913946,CRELAN 5 ¾ 01/26/28,EUR,106.8052,CRELAN SA,Financial,2028-01-26,5.75,NR,1.11454e-05,500000000,N,,Sr Non Preferred,1,FIXED,26/01/2024,26/01/2027,26/01/2023,106.686,106.924,2.31895961670089,0.23799999999999955,108.46293005839624,3.906849315068493,112.36977937346474,1.6577300583962398,68.54852359096569,0.02273981468569543,1.9080715379183713,5.5505364079637545
FR001400FBN9,BFCM 3 ⅞ 01/26/28,EUR,102.882,BANQUE FED CRED MUTUEL,Financial,2028-01-26,3.875,A-,1.08678e-05,1000000000,N,,Sr Non Preferred,1,FIXED,26/01/2024,26/01/2027,26/01/2023,102.793,102.971,2.31895961670089,0.17799999999999727,104.25344409590078,2.632876712328767,106.88632080822954,1.3714440959007703,58.36401506854796,0.023151666566477887,1.9198888382113681,5.5952710929375655
FR001400FBR0,BFCM 4 01/26/33,EUR,103.062,BANQUE FED CRED MUTUEL,Financial,2033-01-26,4.0,A-,1.08678e-05,500000000,N,,Sr Non Preferred,1,FIXED,26/01/2024,26/01/2032,26/01/2023,102.78,103.344,7.321013004791239,0.563999999999993,110.41028836347958,2.717808219178082,113.12809658265766,7.348288363479583,105.58352359983763,0.04284627648045069,11.549345617902176,169.58621789651752
XS2579816146,EUROB 7 01/26/29,EUR,109.524,EUROBANK SA,Financial,2029-01-26,7.0,BBB-,,500000000,Y,2028-01-26,Sr Preferred,1,VARIABLE,26/01/2024,26/01/2028,26/01/2023,109.376,109.672,2.31895961670089,0.29599999999999227,111.26925403339325,4.756164383561645,116.02541841695489,1.7452540333932518,70.79549399669006,0.03053006683027649,4.519657484836051,25.67942087659207
XS2580271596,PLD 3 ⅞ 01/31/30,EUR,103.527,PROLOGIS EURO FINANCE,Financial,2030-01-31,3.875,A,0.010005575,600000000,Y,2029-10-31,Sr Unsecured,1,FIXED,31/01/2024,31/01/2029,31/01/2023,103.357,103.697,4.082135523613963,0.3400000000000034,106.4720203775203,3.5565068493150687,110.02852722683537,2.9450203775202937,72.61218170109603,0.026840254006563813,2.8237925372499704,10.873506940877778
XS2580271752,PLD 4 ¼ 01/31/43,EUR,98.449,PROLOGIS EURO FINANCE,Financial,2043-01-31,4.25,A,0.010005575,650000000,Y,2042-07-31,Sr Unsecured,1,FIXED,31/01/2024,31/01/2042,31/01/2023,98.078,98.819,16.829568788501028,0.7409999999999997,119.51135378896988,0.7219178082191781,120.23327159718906,21.062353788969887,155.25401947702542,0.0167442311421371,0.9835315208788273,1.9346685051244377
ES0343307023,KUTXAB 4 02/01/28,EUR,102.102,KUTXABANK SA,Financial,2028-02-01,4.0,A-,5.15958e-06,500000000,Y,2027-02-01,Sr Preferred,1,VARIABLE,01/02/2024,01/02/2027,01/02/2023,102.025,102.18,1.3360711841204653,0.15500000000000114,102.7104901915489,2.652054794520548,105.36254498606945,0.6084901915488956,44.581221372252344,0.0261278311400982,1.9136191102994382,5.560127469429089
XS2577127967,ANZ 5.101 02/03/33,EUR,104.658,AUST & NZ BANKING GROUP,Financial,2033-02-03,5.101,A-,3.26352e-05,1000000000,Y,2028-02-03,Subordinated,1,VARIABLE,03/02/2024,03/02/2032,03/02/2023,104.564,104.753,2.3408624229979464,0.18900000000000716,107.06561448356923,3.354082191780822,110.41969667535005,2.4076144835692332,99.99743970397267,0.028515238593019323,2.800775200836489,10.7427558081362
DE000A30WF84,PBBGR 5 02/05/27,EUR,102.8223,DEUT PFANDBRIEFBANK AG,Financial,2027-02-05,5.0,NR,0.008450924,500000000,N,,Sr Preferred,1,FIXED,05/02/2024,05/02/2026,06/02/2023,102.594,103.051,1.3470225872689938,0.45700000000000784,104.04825081300137,3.2602739726027394,107.3085247856041,1.2259508130013756,88.28714224552759,0.021924938041442837,1.903582323150514,5.535864894576917
XS2582501925,TDCDC 5.618 02/06/30,EUR,106.855,TDC NET AS,Communications,2030-02-06,5.618,NR,0.014655856,500000000,Y,2029-11-06,Secured,1,FIXED,06/02/2024,06/02/2029,06/02/2023,106.63,107.081,4.098562628336755,0.4510000000000076,113.26932706720592,5.063895890410959,118.33322295761688,6.414327067205917,153.65504298109175,0.024810752763603255,1.9107580449997172,5.553661814574626
XS2583741934,IBM 3 ⅜ 02/06/27,EUR,101.214,IBM CORP,Technology,2027-02-06,3.375,A-,1.97547e-05,1000000000,Y,2027-01-06,Sr Unsecured,1,FIXED,06/02/2024,06/02/2026,06/02/2023,101.131,101.297,1.264887063655031,0.16599999999999682,101.79542367436353,2.478082191780822,104.27350586614436,0.5814236743635348,45.33139890381221,0.023040931519459202,1.9233630819701093,5.609253900048855
XS2583742239,IBM 3 ⅝ 02/06/31,EUR,102.899,IBM CORP,Technology,2031-02-06,3.625,A-,1.97547e-05,1250000000,Y,2030-11-06,Sr Unsecured,1,FIXED,06/02/2024,06/02/2030,06/02/2023,102.704,103.095,5.0978781656399725,0.39100000000000534,106.41337750376717,3.267465753424657,109.68084325719182,3.5143775037671645,70.5863793319006,0.021017895167280528,1.9218212980333158,5.610534049288557
XS2583742585,IBM 3 ¾ 02/06/35,EUR,102.193,IBM CORP,Technology,2035-02-06,3.75,A-,1.97547e-05,1000000000,Y,2034-11-06,Sr Unsecured,1,FIXED,06/02/2024,06/02/2034,06/02/2023,101.928,102.458,9.097878165639973,0.5300000000000011,109.769486900433,3.3801369863013697,113.14962388673436,7.576486900432997,90.41873356119127,0.033993994872161315,3.6092719915769997,17.039846298166086
XS2583742668,IBM 4 02/06/43,EUR,98.81001,IBM CORP,Technology,2043-02-06,4.0,A-,1.97547e-05,1000000000,Y,2042-08-06,Sr Unsecured,1,FIXED,06/02/2024,06/02/2042,06/02/2023,98.428,99.193,16.84599589322382,0.7650000000000006,116.15109062528362,0.6136986301369863,116.7647892554206,17.34108062528361,127.61003061600576,0.030587973521568626,2.7520486534026465,10.476904596512295
XS2582860909,ABESM 4 ⅛ 08/07/29,EUR,104.1309,ABERTIS INFRAESTRUCTURAS,"Consumer, Non-cyclical",2029-08-07,4.125,BBB-,0.016819763,600000000,Y,2029-05-07,Sr Unsecured,1,FIXED,07/08/2024,07/08/2028,07/02/2023,103.983,104.279,3.597535934291581,0.29599999999999227,106.80626292733268,1.6613013698630137,108.4675642971957,2.675362927332685,73.99034234082204,0.03366704665316552,5.999493737307513,44.4939495096179
